artist_1,artist_1_id,artist_2,artist_2_id,count,song_ids
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,Casper Magico,1fux65HMCBvfJHqlBc4Nno,1,['3V8UKqhEK5zBkBb6d6ub8i']
Darell,1TtXnWcUs0FCkaZDPGYHdf,Bad Bunny,4q3ewBCX7sLwd24euuV69X,1,['3V8UKqhEK5zBkBb6d6ub8i']
Ozuna,1i8SpTcr7yvPOmcqrbnVXY,Bad Bunny,4q3ewBCX7sLwd24euuV69X,1,['3V8UKqhEK5zBkBb6d6ub8i']
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,Bad Bunny,4q3ewBCX7sLwd24euuV69X,1,['3V8UKqhEK5zBkBb6d6ub8i']
Darell,1TtXnWcUs0FCkaZDPGYHdf,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,3,"['3V8UKqhEK5zBkBb6d6ub8i', '4bTZeO72FwMa6wKOiqoynL', '59PYgzOiOjGDzjDT5N5oOX']"
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,Darell,1TtXnWcUs0FCkaZDPGYHdf,3,"['3V8UKqhEK5zBkBb6d6ub8i', '4bTZeO72FwMa6wKOiqoynL', '4lzxJ4jCuFDXXGkE1LmpKR']"
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,3,"['3V8UKqhEK5zBkBb6d6ub8i', '4PJ3umtW1aWdfh5EITHc6T', '4bTZeO72FwMa6wKOiqoynL']"
Clean Bandit,6MDME20pz9RveH9rEXvrOM,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,1,['3NuK5xMlSlB6K2Qp16zf3h']
Post Malone,246dkjvS1zLTtiykXe5h60,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,1,['3swc6WTsr7rl9DqQKQA55C']
Brando,5uEeqYFuIChoWKy34jp8xE,Loud Luxury,6t1gpxYbY8OlLA7D2RiikQ,1,['7K7MUBCnzgBAvMVW2RTWNs']
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,1,['13hvHEstJ4sNbzdroPrPI3']
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,1,['6Gy7rXB6Ku5vIWC7WGWsl3']
Zedd,2qxJFvFYMEDqd7ui6kSAcq,Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,1,['09IStsImFySgyp0pIQdqAc']
Zedd,2qxJFvFYMEDqd7ui6kSAcq,Grey,4lDBihdpMlOalxy1jkUbPl,2,"['09IStsImFySgyp0pIQdqAc', '6875MeXyCW0wLyT72Eetmo']"
Grey,4lDBihdpMlOalxy1jkUbPl,Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,1,['09IStsImFySgyp0pIQdqAc']
Khalid,6LuN9FCkKOj5PcnpouEgny,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,2,"['0u2P5u6lvoDfwTYjAADbn4', '1NJcg626wLln4pGHpiV7mf']"
Ozuna,1i8SpTcr7yvPOmcqrbnVXY,Luis Fonsi,4V8Sr092TqfHkfAA5fXXqG,1,['4cuGZb0iFyHtwaSKdKrJkF']
Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,Mau y Ricky,2wkoKEfS6dXwThbyTnZWFU,1,['7uQmJ1jgNzBpATSoWKSPFu']
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,Tyga,5LHRHt1k9lMyONurDHEdrp,2,"['0Zl4G9qcdXV5hVhdOirNHG', '0jAfdqv18goRTUxm3ilRjb']"
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,1,['0jAfdqv18goRTUxm3ilRjb']
Felipe Araújo,47uyFQHOD02S0lj9ptRpoB,Ferrugem,5ZfBThYiIIhL7jHMG8gDB2,1,['5EKHbW7mXcAR4hCyS3YXjb']
Prince Royce,3MHaV05u0io8fQbZ2XPtlC,Becky G,4obzFoKoKRHIphyHzJ35G3,1,['7dNwJbsT0sg1le5kVugGJb']
Becky G,4obzFoKoKRHIphyHzJ35G3,DJ Luian,64aJYyrXljOodnUG6jvhRD,1,['7dNwJbsT0sg1le5kVugGJb']
Mambo Kingz,2T1aUibqR2QC2sINIDQOAK,Becky G,4obzFoKoKRHIphyHzJ35G3,1,['7dNwJbsT0sg1le5kVugGJb']
Anuel AA,2R21vXR83lH98kGeO99Y66,Becky G,4obzFoKoKRHIphyHzJ35G3,1,['7dNwJbsT0sg1le5kVugGJb']
Prince Royce,3MHaV05u0io8fQbZ2XPtlC,DJ Luian,64aJYyrXljOodnUG6jvhRD,1,['7dNwJbsT0sg1le5kVugGJb']
Mambo Kingz,2T1aUibqR2QC2sINIDQOAK,Prince Royce,3MHaV05u0io8fQbZ2XPtlC,1,['7dNwJbsT0sg1le5kVugGJb']
Anuel AA,2R21vXR83lH98kGeO99Y66,Prince Royce,3MHaV05u0io8fQbZ2XPtlC,1,['7dNwJbsT0sg1le5kVugGJb']
Mambo Kingz,2T1aUibqR2QC2sINIDQOAK,DJ Luian,64aJYyrXljOodnUG6jvhRD,3,"['4lzxJ4jCuFDXXGkE1LmpKR', '5J64qSSq0VZuh0CiI9o9Nq', '7dNwJbsT0sg1le5kVugGJb']"
Anuel AA,2R21vXR83lH98kGeO99Y66,DJ Luian,64aJYyrXljOodnUG6jvhRD,3,"['4lzxJ4jCuFDXXGkE1LmpKR', '5J64qSSq0VZuh0CiI9o9Nq', '7dNwJbsT0sg1le5kVugGJb']"
Anuel AA,2R21vXR83lH98kGeO99Y66,Mambo Kingz,2T1aUibqR2QC2sINIDQOAK,3,"['4lzxJ4jCuFDXXGkE1LmpKR', '5J64qSSq0VZuh0CiI9o9Nq', '7dNwJbsT0sg1le5kVugGJb']"
Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,1,['4VUwkH455At9kENOfzTqmF']
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,2,"['1oJ8EDr2pv94IvSd6ZmDgo', '2l8nEO0vsTRCRnGqQty6qx']"
Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,1,['2l8nEO0vsTRCRnGqQty6qx']
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,1,['2l8nEO0vsTRCRnGqQty6qx']
Anuel AA,2R21vXR83lH98kGeO99Y66,Haze,77iZVjeYoYSl5P0K9mIiUE,1,['1LiN0Z98FkR1t0m8KmLcAH']
Anne-Marie,1zNqDE7qDGCsyzJwohVaoX,Marshmello,64KEffDW9EtZ1y2vBYgq8T,1,['08bNPGLD8AhKpnnERrAc6G']
Lil Pump,3wyVrVrFCkukjdVIdirGVY,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,1,['4S8d14HvHb70ImctNgVzQQ']
Halsey,26VFTg2z8YR0cCuwLzESi2,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,1,['7BKLCZ1jbUBVqRi2FVlTVw']
David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,Queen,1dfeR4HaWDbWqFHLkxsg1d,1,['2fuCquhmrzHpu5xcA1ci9x']
Maroon 5,04gDigrS5kc9YWfZHwBETP,SZA,7tYKF4w9nC0nq9CsPZTHyP,1,['0WdGQhoAP2LBsqr5Jhit2g']
Drake,3TVXtAsR1Inumwj472S9r4,French Montana,6vXTefBL93Dj5IqAWq6OTv,1,['04MLEeAMuV9IlHEsD8vF6A']
Reik,0vR2qb8m9WHeZ5ByCbimq2,Maluma,1r4hJ1h58CWwUQe3MxPuau,1,['2zDj4WjbNDmrRL6Z4YjjCA']
Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,Jack & Jack,1INuLZXjjVbcJRyWvD1iSq,1,['3KLygy1YWhmrQx0GRs7IOx']
Kygo,23fqKkggKUBHNkbKtXEls4,Sandro Cavazza,5JYo7gm2dkyLLlWHjxS7Dy,1,['14sOS5L36385FJ3OL8hew4']
XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,Lil Peep,2kCcBybjl3SAtIcwdWpUe3,1,['4jvjzW7Hm0yK4LvvE0Paz9']
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,SZA,7tYKF4w9nC0nq9CsPZTHyP,1,['3GCdLUSnKSMJhs4Tj6CV3s']
MC L da Vinte,0lHB0Qc4pmD5RkTLlHeESo,MC Gury,6fOyYqdh6p0ZWLs9zUDoyt,1,['3Hb9kUdm4yf839Fle4RIdT']
NATTI NATASHA,1GDbiv3spRmZ1XdM1jQbT7,Becky G,4obzFoKoKRHIphyHzJ35G3,1,['2ijef6ni2amuunRoKTlgww']
Anne-Marie,1zNqDE7qDGCsyzJwohVaoX,James Arthur,4IWBUUAFIplrNtaOHcJPRM,1,['6mQLN3zRtAp6ovjusyYKrV']
Drake,3TVXtAsR1Inumwj472S9r4,BlocBoy JB,4TEJudQY2pXxVHPE3gD2EU,1,['4qKcDkK6siZ7Jp1Jb4m0aL']
Silk City,2X97ZAqRKRMYFIDqtvGgGc,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,1,['5N4erncE7kuUccm7zEmwzk']
Silk City,2X97ZAqRKRMYFIDqtvGgGc,Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,1,['5N4erncE7kuUccm7zEmwzk']
Silk City,2X97ZAqRKRMYFIDqtvGgGc,Diplo,5fMUXHkw8R8eOP2RNVYEZX,1,['5N4erncE7kuUccm7zEmwzk']
Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,1,['5N4erncE7kuUccm7zEmwzk']
Diplo,5fMUXHkw8R8eOP2RNVYEZX,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,1,['5N4erncE7kuUccm7zEmwzk']
Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,Diplo,5fMUXHkw8R8eOP2RNVYEZX,1,['5N4erncE7kuUccm7zEmwzk']
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,Zion & Lennox,21451j1KhjAiaYKflxBjr1,1,['5qFeMRz4TvetPmzjre9Dq7']
Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,Dzeko,5vQfv3s2Z2SRdPZKr82ABw,1,['4kWO6O1BUXcZmaxitpVUwp']
Preme,0bdJZl7TDeiymDYzMJnVh2,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,1,['4kWO6O1BUXcZmaxitpVUwp']
Post Malone,246dkjvS1zLTtiykXe5h60,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,1,['4kWO6O1BUXcZmaxitpVUwp']
Preme,0bdJZl7TDeiymDYzMJnVh2,Dzeko,5vQfv3s2Z2SRdPZKr82ABw,1,['4kWO6O1BUXcZmaxitpVUwp']
Post Malone,246dkjvS1zLTtiykXe5h60,Dzeko,5vQfv3s2Z2SRdPZKr82ABw,1,['4kWO6O1BUXcZmaxitpVUwp']
Preme,0bdJZl7TDeiymDYzMJnVh2,Post Malone,246dkjvS1zLTtiykXe5h60,1,['4kWO6O1BUXcZmaxitpVUwp']
Anuel AA,2R21vXR83lH98kGeO99Y66,KAROL G,790FomKkXshlbRYZFtlgla,4,"['2ksOAxtIxY8yElEWw8RhgK', '5J64qSSq0VZuh0CiI9o9Nq', '5W83ErFkO3aKAIS1WMi6u0', '6q8Lb50EtqNeeJXXe8mMAH']"
XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,3,"['03eJ2DclFWXYU8GWgANdmZ', '69dXVFCMiz3SL1L7M24NdX', '7AQim7LbvFVZJE3O8TYgf2']"
Macklemore,3JhNCzhSMTxs9WLGJJxWOY,Ryan Lewis,4myTppRgh0rojLxx8RycOp,1,['22skzmqfdWrjJylampe0kt']
Macklemore,3JhNCzhSMTxs9WLGJJxWOY,Macklemore & Ryan Lewis,6WLvgbfYXQPO396oJEYCsi,1,['22skzmqfdWrjJylampe0kt']
Macklemore,3JhNCzhSMTxs9WLGJJxWOY,Ray Dalton,4e0nWw2r4BoQSKPQ2zpU13,1,['22skzmqfdWrjJylampe0kt']
Ryan Lewis,4myTppRgh0rojLxx8RycOp,Macklemore & Ryan Lewis,6WLvgbfYXQPO396oJEYCsi,1,['22skzmqfdWrjJylampe0kt']
Ray Dalton,4e0nWw2r4BoQSKPQ2zpU13,Ryan Lewis,4myTppRgh0rojLxx8RycOp,1,['22skzmqfdWrjJylampe0kt']
Ray Dalton,4e0nWw2r4BoQSKPQ2zpU13,Macklemore & Ryan Lewis,6WLvgbfYXQPO396oJEYCsi,1,['22skzmqfdWrjJylampe0kt']
Márcia Fellipe,3OxZ4asD88P1lJJmLcXz4K,Jerry Smith,6OpOg5HVCc8xVf7OVrd5Fk,1,['2lAyctg5FocS67eksHoyIg']
Drake,3TVXtAsR1Inumwj472S9r4,Lil Baby,5f7VJjfbwm532GiveGC0ZK,2,"['6vN77lE9LK6HP2DewaN6HZ', '6wWaVoUOzLQJHd3bWAUpdZ']"
David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,1,['0YammaEkYSeo9vQYZ1OwS6']
David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,1,['0YammaEkYSeo9vQYZ1OwS6']
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,1,['0YammaEkYSeo9vQYZ1OwS6']
Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,1,['4NBTZtAt1F13VvlSKe6KTl']
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Anuel AA,2R21vXR83lH98kGeO99Y66,1,['4Uy3kNxW2kB8AEoXljEcth']
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Bantu,6tt0iYnpHERj05WATWRiom,1,['4Uy3kNxW2kB8AEoXljEcth']
Anuel AA,2R21vXR83lH98kGeO99Y66,Bantu,6tt0iYnpHERj05WATWRiom,1,['4Uy3kNxW2kB8AEoXljEcth']
Quavo,0VRj0yCOv2FXJNP47XQnx5,Post Malone,246dkjvS1zLTtiykXe5h60,1,['3a1lNhkSLSkpJE4MSHpDu9']
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,2,"['03nPEoQOYMuDe7KmGljpmd', '5WvAo7DNuPRmk4APhdPzi8']"
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,Quavo,0VRj0yCOv2FXJNP47XQnx5,2,"['03nPEoQOYMuDe7KmGljpmd', '5WvAo7DNuPRmk4APhdPzi8']"
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,Chance the Rapper,1anyVhU62p31KFi8MEzkbf,2,"['03nPEoQOYMuDe7KmGljpmd', '5WvAo7DNuPRmk4APhdPzi8']"
Quavo,0VRj0yCOv2FXJNP47XQnx5,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,2,"['03nPEoQOYMuDe7KmGljpmd', '5WvAo7DNuPRmk4APhdPzi8']"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,2,"['03nPEoQOYMuDe7KmGljpmd', '5WvAo7DNuPRmk4APhdPzi8']"
Quavo,0VRj0yCOv2FXJNP47XQnx5,Chance the Rapper,1anyVhU62p31KFi8MEzkbf,2,"['03nPEoQOYMuDe7KmGljpmd', '5WvAo7DNuPRmk4APhdPzi8']"
Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,1,['4e4fqjx0Izh4svvTef1z7e']
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Little Mix,3e7awlrlDSwF3iM0WBjGMp,1,['222B3aljXx6fFwKmFjuBED']
Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,benny blanco,5CiGnKThu5ctn9pBxv7DGa,2,"['1KVczjazCcCCgM3gXXUl47', '6cjSh516BbrNUs213jDAGm']"
