artist_name,artist_id,genres,num_hits,num_collab_hits
ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,"latin, reggaeton, trap latino, urbano latino",7,4
Drake,3TVXtAsR1Inumwj472S9r4,"afrobeat, afrobeats, afropiano, afropop, afroswing, alté, azonto, dancehall, drill, electronic, grime, hip hop, latin, melodic rap, pop, r&b, rage rap, ragga, rap, reggae, reggaeton, riddim, soca, traditional music, trap, trap latino, uk drill, urbano latino",43,24
Ozuna,1i8SpTcr7yvPOmcqrbnVXY,"latin, latin pop, pop, reggaeton, trap latino, urbano latino",2,2
Feid,2LRoIwlKmHjgvigdNGBHNo,"afrobeat, afrobeats, afropiano, afropop, dancehall, latin, pop, r&b, reggaeton, traditional music, trap latino, urbano latino",22,16
Rema,46pWGuE3dSwY3bMMXGBvVS,"afrobeat, afrobeats, afropiano, afropop, latin, pop, r&b, reggaeton, traditional music, urbano latino",3,2
Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,"afrobeat, afrobeats, afropiano, afropop, pop, r&b, traditional music",2,1
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,"christmas, country, jazz",3,1
OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,"pop, soft pop",2,0
Stephen Sanchez,5XKFrudbV4IiuE5WuTPRmT,,2,1
Em Beihold,7o2ZQYM7nTsaVdkXY38UAA,,1,1
JVKE,164Uj4eKjl6zTBKfJLFKKK,"drift phonk, electronic, hip hop, k-pop, phonk, pop, soft pop",4,3
Tom Odell,2txHhyCwHjUEpJjWrEyqyX,,1,0
Bomba Estéreo,5n9bMYfz9qss2VOW89EVs2,"latin, latin alternative, reggaeton, trap latino, urbano latino",1,1
Beyoncé,6vWDO969PvNqNYHIOW5v0m,"east coast hip hop, hip hop, rap, west coast hip hop",5,3
RAYE,5KKpBU5eC2tJDzf0wmlRp2,"electronic, grime, pop, uk drill",3,3
070 Shake,12Zk1DFhCbHY6v3xep2ZjI,,2,2
King,5NHm4TU5Twz7owibYxJfFU,"desi, desi hip hop, desi pop, hindi hip hop, hindi indie, hindi pop, hip hop, pop, rock",1,0
Ñengo Flow,12vb80Km0Ew53ABfJOepVz,"hip hop, latin, reggaeton, trap, trap latino, urbano latino",4,4
Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,,1,0
d4vd,5y8tKLUfMvliMe8IKamR32,,2,0
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,"art pop, pop",3,1
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"hip hop, r&b, rap",2,1
Oliver Tree,6TLwD7HPWuiOzvXEa3oCNe,"drift phonk, electronic, hip hop, phonk, tropical house",2,2
Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,"electronic, tropical house",1,1
Eminem,7dGJo4pcD2V6oG8kP0tJRR,"emo rap, g-funk, gangster rap, hip hop, melodic rap, rap, west coast hip hop",9,5
Elton John,3PhoLpVuITZKcymswpck5b,"pop, soft pop",3,2
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,"edm, electronic, pop",7,4
PNAU,6n28c9qs9hNGriNa72b26u,pop,1,1
The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,"drill, electronic, grime, hip hop, k-pop, pop, uk drill",3,2
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,"hip hop, r&b, rap",8,5
Central Cee,5H4yInM5zmHqpKIoMNAx4r,"drill, electronic, grime, hip hop, k-pop, pop, rap, uk drill",7,5
Steve Lacy,57vWImR43h4CaDao012Ofp,,2,0
Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,"garage rock, indie, rock",4,0
Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,"banda, corrido, corridos bélicos, corridos tumbados, cuarteto, cumbia, cumbia norteña, electro corridos, grupera, latin, música mexicana, norteño, ranchera, reggaeton, sad sierreño, sierreño, tejano, trap latino, urbano latino",11,10
NewJeans,6HvZYsbFfjnjFrWF950C9d,"k-pop, pop",11,1
Israel & Rodolffo,41QLxRXlc2NwfJZkHGHKid,"agronejo, arrocha, country, forró, latin, piseiro, sertanejo, sertanejo universitário",2,2
Ana Castela,2CKOmarVWvWqkNWUatHCex,"agronejo, arrocha, country, forró, latin, piseiro, sertanejo, sertanejo universitário",7,6
Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,"argentine trap, banda, corrido, corridos bélicos, corridos tumbados, hip hop, latin, latin pop, música mexicana, pop, reggaeton, sad sierreño, sierreño, trap latino, urbano latino",13,12
Lyanno,1Ts9of7VPZElwPQnqnDSfW,"latin, reggaeton, trap latino, urbano latino",1,1
Brray,1GKIlPFdcewHtpDVCQ8zmJ,"latin, reggaeton, trap latino, urbano latino",1,1
The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,,1,0
Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,"electroclash, electronic, emo, hip hop, melodic rap, metal, metalcore, nightcore, pop, post-hardcore, rap, rock, screamo, trap, witch house",26,10
Rosa Linn,46xBNx0j6cwY6sD9LgMTm1,,1,0
MC MENOR HR,33yjk1kQbu7otNngO5pQb8,"brazilian funk, funk, funk carioca, funk de bh, hip hop, r&b",1,1
MC MENOR SG,3hXocXy7cs7SZ1JLZUgKBp,"brazilian funk, funk, funk carioca, funk de bh, hip hop, r&b",1,1
DJ ESCOBAR,65tpb4BwAnD3HOUs8MC6TB,"brazilian funk, funk, funk carioca, funk de bh, hip hop, r&b",1,1
Lizzo,56oDRnqbIiwx4mymNEv7dS,r&b,3,1
Gustavo Mioto,1X6ORK7IekgmyjV6IFPszP,"agronejo, arrocha, country, forró, latin, piseiro, sertanejo, sertanejo universitário",2,2
Mari Fernandez,0BHm7qbh3ENxvXzkQAG7MP,"agronejo, arrocha, country, forró, latin, piseiro, sertanejo, sertanejo universitário",3,3
Bellakath,4yjm4SvYqC5FFuLbB6TyHr,"electro corridos, electronic, latin, neoperreo, reggaeton, reggaeton mexa",2,1
Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,,4,1
Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,"electro, electronic, french house, hip hop",1,1
Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,"banda, corrido, corridos bélicos, corridos tumbados, cumbia norteña, edm, electro corridos, electronic, grupera, latin, latin pop, música mexicana, norteño, pop, sad sierreño, sierreño, tejano",11,8
Carin Leon,66ihevNkSYNzRAl44dx6jJ,"banda, corrido, corridos bélicos, corridos tumbados, cumbia norteña, grupera, latin, música mexicana, norteño, ranchera, reggaeton, sad sierreño, sierreño, tejano, urbano latino",5,3
Joji,3MZsBdqDrRTJihTHQrO6Dq,,2,0
Future,1RyvyyTE3xzB2ZywiAwp0i,"afrobeat, afrobeats, alté, hip hop, latin, melodic rap, r&b, rap, traditional music, trap, trap latino, urbano latino",9,9
Shakira,0EmeFodog0BfCgMzAIvKQp,"argentine trap, banda, colombian pop, corrido, corridos bélicos, corridos tumbados, electro corridos, hip hop, latin, latin pop, música mexicana, pop, reggaeton, sad sierreño, sierreño, trap latino, urbano latino",8,7
KAROL G,790FomKkXshlbRYZFtlgla,"bachata, bachata pop, banda, chilean mambo, chilean trap, corrido, corridos bélicos, corridos tumbados, dancehall, dembow, electro corridos, electronic, hip hop, latin, latin indie, latin pop, música mexicana, neoperreo, pop, reggaeton, reggaeton chileno, sad sierreño, traditional music, trap latino, urbano latino",26,16
Dj LK da Escócia,6WIjKbyqeO9MkfNMFJsF50,"axé, brazilian funk, brazilian trap, brega funk, electronic, funk, funk carioca, funk consciente, hip hop, latin, pagode baiano, pop, r&b, trap funk",1,1
Tchakabum,7iJl63aJyNd8C6NZlMv6kp,"axé, brazilian funk, brazilian trap, brega funk, electronic, funk, funk carioca, funk consciente, hip hop, latin, pagode baiano, pop, r&b, trap funk",1,1
MC Ryan SP,75i9GaW2MJUgt4BkdUnuUY,"agronejo, axé, brazilian funk, brazilian trap, brega funk, country, electronic, funk, funk carioca, funk consciente, hip hop, latin, pagode baiano, piseiro, pop, r&b, sertanejo, sertanejo universitário, trap funk",3,3
mc jhenny,6Ka3TKKRqhWwbmuxjhrmo6,"axé, brazilian funk, brazilian trap, brega funk, electronic, funk, funk carioca, funk consciente, hip hop, latin, pagode baiano, pop, r&b, trap funk",1,1
Mc RF,7rnLNmWx3ibYo5uQcghVgQ,"axé, brazilian funk, brazilian trap, brega funk, electronic, funk, funk carioca, funk consciente, hip hop, latin, pagode baiano, pop, r&b, trap funk",1,1
Farruko,329e4yvIujISKGKz1BZZbO,"latin, reggaeton, trap latino",1,0
Zé Felipe,7cmuxPnXRJxwuYDHfbD8Eu,"agronejo, arrocha, country, forró, latin, piseiro, sertanejo, sertanejo universitário",3,2
Luan Pereira,5kVgcCdPbeUwxBqWxi2Ktl,"agronejo, arrocha, brazilian funk, brazilian trap, country, electronic, forró, funk, funk consciente, hip hop, latin, piseiro, r&b, sertanejo, sertanejo universitário, trap funk",3,3
Guilherme & Benuto,6m6e7D2TnV0aYMllFFwMxu,"agronejo, arrocha, brega, country, forró, latin, piseiro, sertanejo, sertanejo universitário",4,4
Hugo & Guilherme,1LIuN7ov1IBQDdLsU83ojl,"agronejo, arrocha, country, latin, piseiro, sertanejo, sertanejo universitário",1,1
Calvin Harris,7CajNmpbOovFoOoasH2HaY,"edm, electronic, pop, soft pop",6,6
Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,"art pop, art rock, baroque pop, pop, rock",1,0
Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,,1,0
Miguel,360IAlyVv4PCEVjgyMZrxK,r&b,2,0
Baby Rasta,0GgyFUpOyzWDRDqx8FCTDN,"latin, reggaeton, trap latino, urbano latino",1,1
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,"drill, electronic, grime, hip hop, k-pop, moombahton, pop, soft pop, uk drill",18,9
BTS,3Nrfpe0tUJi4K4DXYWgMUX,"k-pop, pop, soft pop",6,4
FIFA Sound,5C01hDqpEmrmDfUhX9YWsH,"k-pop, pop",1,1
Ruth B.,2WzaAvm2bBCf4pEhyuDgCY,,1,0
Gesaffelstein,3hteYQFiMFbJY7wS0xDymP,,1,1
Fujii Kaze,6bDWAcdtVR3WHz2xtiIPUi,"j-pop, pop",1,0
Nicky Youre,7qmpXeNz2ojlMl2EEfkeLs,,1,1
hey daisy,38PzLQE4GW8o7A18oGhi0x,,1,1
Wisin & Yandel,1wZtkThiXbVNtj6hee6dz9,"latin, reggaeton, urbano latino",1,1
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,r&b,11,3
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,"k-pop, pop",3,1
Yuridia,5B8ApeENp4bE4EE3LI8jK2,"banda, latin, latin pop, mariachi, música mexicana, pop, ranchera",1,1
Ángela Aguilar,3abT87tqQ4Q5PA5nw6CYyH,"banda, latin, latin pop, mariachi, música mexicana, pop, ranchera",1,1
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,"latin, reggaeton, trap latino, urbano latino",1,1
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,"christmas, jazz, pop",9,6
Coolio,3y24n3XhZ96wgwRXjvS17T,"g-funk, hip hop, new jack swing, r&b, west coast hip hop",1,1
L.V.,2LhsePRtgCo4THVKULQBL7,"g-funk, hip hop, new jack swing, r&b, west coast hip hop",1,1
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,"k-pop, pop",3,0
ABBA,0LcJLqbBmaGUft1e9Mm8HV,,3,0
Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,,1,0
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,"eurodance, europop, hip hop, melodic rap, pop, rap",17,8
Kadu Martins,57VQCKnZ9nhS7bvoviXuZK,"arrocha, country, forró, funk, funk de bh, piseiro, r&b",2,0
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,"k-pop, pop",7,2
The Killers,0C0XlULifJtAgn6ZNCW2eu,"alternative rock, rock",1,0
Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,"drift phonk, electronic, hip hop, k-pop, phonk, pop, soft pop",3,2
Xand Avião,43DRDu6nLSeIedZ7T1A616,"agronejo, arrocha, brega, country, forró, latin, piseiro, sertanejo, sertanejo universitário",1,1
Cris Mj,1Yj5Xey7kTwvZla8sqdsdE,"argentine trap, chilean mambo, chilean trap, hip hop, latin, mambo, reggaeton, reggaeton chileno, rkt, trap, trap latino, urbano latino",3,2
Duki,1bAftSH8umNcGZ0uyV7LMg,"argentine trap, chilean mambo, chilean trap, cuarteto, cumbia, hip hop, latin, mambo, reggaeton, reggaeton chileno, rkt, trap, trap latino, urbano latino",6,4
Nicki Nicole,2UZIAOlrnyZmyzt1nuXr9y,"argentine trap, chilean mambo, chilean trap, hip hop, latin, mambo, reggaeton, reggaeton chileno, rkt, trap, trap latino",1,1
Standly,0rjms710nwQTdrQheXHJfz,"argentine trap, chilean mambo, chilean trap, hip hop, latin, mambo, reggaeton, reggaeton chileno, rkt, trap, trap latino",1,1
Stars Music Chile,2NZD6Gqfk60GEcAAnJKVsR,"argentine trap, chilean mambo, chilean trap, hip hop, latin, mambo, reggaeton, reggaeton chileno, rkt, trap, trap latino",1,1
Kordhell,2W6WP4pHQTFlbr2z9S4n54,"drift phonk, electronic, hip hop, phonk",1,0
Ovy On The Drums,3m5qlPf2OkihLz3dRYnkPA,"latin, reggaeton, urbano latino",2,2
ThxSoMch,4MvZhE1iuzttcoyepkpfdF,,1,0
Post Malone,246dkjvS1zLTtiykXe5h60,,15,3
Macklemore,3JhNCzhSMTxs9WLGJJxWOY,,1,1
Ryan Lewis,4myTppRgh0rojLxx8RycOp,,1,1
Macklemore & Ryan Lewis,6WLvgbfYXQPO396oJEYCsi,,1,1
Ray Dalton,4e0nWw2r4BoQSKPQ2zpU13,,1,1
Marília Mendonça,1yR65psqiazQpeM79CcGh8,"arrocha, country, forró, latin, sertanejo, sertanejo universitário",1,0
50 Cent,3q7HBObVc0L8jNeTe5Gofh,"east coast hip hop, hip hop, latin, trap, trap latino, urbano latino",2,1
Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,,4,1
Khalid,6LuN9FCkKOj5PcnpouEgny,,1,1
Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,"big room, dance, edm, electronic, house, trance",2,1
Tate McRae,45dkTj5sMRSjrmBSBeiHym,"big room, dance, edm, electronic, house, trance",5,1
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,"pop, soft pop",12,2
JID,6U3ybJ9UHNKEdsH7ktGBZ7,,3,3
Arcane,57nPqD7z62gDdq37US9XJR,,1,1
League of Legends,47mIJdHORyRerp4os813jD,"c-pop, chinese hip hop, chinese indie, chinese r&b, hip hop, k-ballad, k-pop, mandopop, pop, r&b, taiwanese indie, taiwanese pop",3,3
INTERWORLD,5hKGLu4Ik88FzWcTPhWNTN,"drift phonk, electronic, hip hop, phonk",1,0
Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,"americana, country, folk, folk/acoustic, pop",18,4
Pritam,1wRPtKGflJrBx9BmLsSwlU,"bangla pop, bhajan, bollywood, desi, desi hip hop, devotional, hindi hip hop, hindi indie, hindi pop, hip hop, indian indie, kollywood, new age, pop, rock, sufi, tamil dance, tamil pop, traditional music",3,3
Arijit Singh,4YRxDV8wJFPHPTeXepOstw,"bangla pop, bhajan, bollywood, desi, desi hip hop, desi pop, devotional, gujarati garba, gujarati pop, hindi hip hop, hindi indie, hindi pop, hip hop, jazz, kollywood, malayalam pop, mollywood, new age, pop, rock, sufi, tamil dance, tamil hip hop, tamil pop, telugu pop, tollywood, traditional music",8,8
Amitabh Bhattacharya,2fMqTqiTxUDlmcOEPaQSsx,"bangla pop, bollywood, desi, desi hip hop, desi pop, gujarati garba, gujarati pop, hindi hip hop, hindi pop, hip hop, jazz, kollywood, pop, sufi, tamil dance, tamil pop, traditional music",4,4
J. Cole,6l3HvQ5sa6mXTsMTB19rO5,"drill, hip hop, k-pop, k-rap, pop, rap",6,5
Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,,2,1
JHAYCO,6nVcHLIgY5pE2YCl8ubca1,"argentine trap, art pop, electronic, experimental, hip hop, hyperpop, latin, neoperreo, pop, reggaeton, rock, trap, trap latino, urbano latino",7,6
Eden Muñoz,1gJdf4Yybu4X5A2xYV3NMV,"banda, corrido, corridos bélicos, corridos tumbados, latin, música mexicana, norteño, sad sierreño, sierreño",2,1
Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,"alt country, americana, bluegrass, country, folk pop, folk/acoustic, indie folk, pop, red dirt",23,7
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,"k-pop, pop",6,2
Matheus & Kauan,2Z0lRIqr997lIUiPtrpKCr,"agronejo, arrocha, country, forró, latin, piseiro, sertanejo, sertanejo universitário",3,3
Jorge & Mateus,1elUiq4X7pxej6FRlrEzjM,"agronejo, arrocha, country, latin, piseiro, sertanejo, sertanejo universitário",2,2
La Adictiva,49EE6lVLgU8sp7dFgPshgM,"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, grupera, latin, música mexicana, norteño, sad sierreño, sierreño",1,1
Luis R Conriquez,0pePYDrJGk8gqMRbXrLJC8,"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, grupera, latin, música mexicana, norteño, sad sierreño, sierreño",7,7
Beach House,56ZTgzPBDge0OvCGgMO3OY,"dream pop, pop",1,0
MC K.K,6TtI28JVtV3RufOCwLvHod,"brazilian funk, funk, hip hop, r&b",1,1
Dj TG Beats,6Eni0bpQP6Z3G2CIN7VJRh,"brazilian funk, funk, hip hop, r&b",1,1
Dj Aurélio,2aBp5B1hhPlvVWbocbfA6x,"brazilian funk, funk, hip hop, r&b",1,1
MC Lipivox,03R5vvmqjPsxS7Y5be6IAY,"brazilian funk, funk, hip hop, r&b",1,1
Dina Rae,5jNmxPYz8QE5rYp4GDil8t,"hip hop, rap",1,1
Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,"dream pop, pop",1,0
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,,1,0
Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,"new wave, pop, rock, synthpop",1,0
Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",3,0
Felipe e Rodrigo,7gZu6kPnY9enEi5FvgTO4F,"agronejo, country, latin, sertanejo, sertanejo universitário",1,0
Mert Demir,1Zj4GtouAnxHq4qw7ooLfm,"arabesk, pop, t-pop, turkish pop",1,1
Mabel Matiz,1dpqJqIuNqideTvmxBsSku,"arabesk, pop, t-pop, turkish pop",1,1
Olivia Rodrigo,1McMsnEElThX1knmY4oliG,,17,0
The Walters,027TpXKGwdXP7iwbjUSpV8,,1,0
Sia,5WUlDfRSoLAfcVSX1WnrxN,"dance, edm, electronic",5,2
a-ha,2jzc5TC5TVFLXQlBNiIUzE,"new wave, pop, rock, synthpop",1,0
James Hype,43BxCL6t4c73BQnIJtry5v,"electronic, house, tech house",1,1
Miggy Dela Rosa,45ruzGUmIr8WLjLOPJ9mGU,"electronic, house, tech house",1,1
Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,,1,0
Grupo Marca Registrada,1gW6pz5n1aK249L0GvfQCC,"banda, corrido, corridos bélicos, corridos tumbados, cumbia norteña, electro corridos, grupera, latin, música mexicana, norteño, reggaeton mexa, sad sierreño, sierreño, tejano",5,5
Junior H,7Gi6gjaWy3DxyilpF1a8Is,"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, norteño, reggaeton, sad sierreño, sierreño, trap latino, urbano latino",19,12
Beach Weather,7I3bkknknQkIiatWiupQgD,,1,0
Don Omar,33ScadVnbm2X8kkUqOkC6Z,"latin, reggaeton, urbano latino",1,1
Lucenzo,5bv5RplEOwdCvhq0EILh9E,"latin, reggaeton, urbano latino",1,1
Avicii,1vCWHaC5f2uS3yhpwWbIA6,"edm, electronic",1,0
One Direction,4AK6F7OLvEQ5QYCBNiQWHq,,1,0
XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,"emo rap, hip hop",1,0
Adele,4dpARuHxo51G3z768sgnrY,"pop, soft pop",4,0
Maldy,4IndUOBCZYZg61557iq2A9,"latin, reggaeton, urbano latino",1,1
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,"east coast hip hop, edm, electronic, hip hop, r&b, rap",22,9
Vance Joy,10exVja0key0uqUkk6LJRT,"folk pop, pop",1,0
Elley Duhé,67MNhiAICFY6Pwc2YxCO0K,,2,1
Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,,3,0
DaBaby,4r63FhuTkUYltbVAg5TQnk,pop,1,1
Peso Pluma,12GqGscKJx3aE4t07u7eVZ,"argentine trap, banda, brazilian pop, corrido, corridos bélicos, corridos tumbados, cumbia norteña, dembow, electro corridos, funk, funk carioca, funk pop, grupera, hip hop, latin, música mexicana, norteño, pagode baiano, pop, r&b, reggaeton, reggaeton mexa, sad sierreño, sierreño, tejano, trap, trap latino, urbano latino",39,33
Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,"classic rock, rock",1,0
Tony Dize,3LKXWvXFWrkwUzJWxzwVpW,"latin, reggaeton, trap latino, urbano latino",1,1
Diego & Victor Hugo,3k68C6mNMJL6OaAdWeW2ZF,"agronejo, arrocha, country, latin, piseiro, sertanejo, sertanejo universitário",1,1
Don Toliver,4Gso3d4CscCijv0lmajZWs,"afrobeat, afrobeats, afropiano, afropop, afroswing, azonto, dancehall, hip hop, melodic rap, pop, r&b, rap, traditional music",6,6
New West,69bG9tC62d8oTFC9aTTosn,,1,0
The Police,5NGO30tJxFlKixkPSgXcFE,,1,0
Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,"pop, soft pop",3,0
Vishal-Shekhar,6Mv8GjQa7LKUGCAqa9qqdb,"bangla pop, bollywood, desi, desi pop, hindi pop, hip hop, pop",2,2
Shilpa Rao,19LIHDDSHBD5NyYHI3gpzB,"bangla pop, bollywood, desi, desi pop, hindi pop, hip hop, kollywood, pop, tamil dance, tamil hip hop, tamil pop, telugu pop, tollywood",3,3
Caralisa Monteiro,2Yf4MRVpt0rcAd5y5h5ph1,"bollywood, desi, desi pop, hindi pop, hip hop, pop",1,1
Vishal Dadlani,6CXEwIaXYfVJ84biCxqc9k,"bangla pop, bollywood, desi, desi pop, hindi pop, hip hop, pop",2,2
Shekhar Ravjiani,4xd7mLI7urqrxELaXhAvzw,"bangla pop, bollywood, desi, desi pop, hindi pop, hip hop, pop",2,2
Kumaar,0m3D4grap8VFSzbJMqgNVk,"bangla pop, bollywood, desi, desi pop, hindi pop, hip hop, kollywood, pop, tamil dance, tamil hip hop, tamil pop, telugu pop, tollywood",4,4
Bruno Mars,0du5cEVh5yTK9QJze8zA0C,,4,0
Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,"electronic, pop, soft pop, tropical house",1,1
Calum Scott,6ydoSd3N2mwgwBHtF6K7eX,"electronic, pop, soft pop, tropical house",1,1
Journey,0rvjqX7ttXeg3mTy8Xscbt,"album rock, classic rock, rock",1,0
Hotel Ugly,35WVTyRnKAoaGExqgktVyb,,2,0
Dean Lewis,3QSQFmccmX81fWCUSPTS7y,,1,0
Lana Del Rey,00FQb4jTyendYWaN8pK0wa,,13,5
Mr.Kitty,0pWwt5vGNzezEhfAcc420Y,"darkwave, electronic, metal, witch house",1,0
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,"afrobeats, alternative hip hop, boom bap, cloud rap, comedy, country, hip hop, jazz rap, latin, melodic rap, r&b, rage rap, rap, reggaeton, trap, trap latino, urbano latino",28,20
Seafret,4Ly0KABsxlx4fNj63zJTrF,,1,0
Keane,53A0W3U0s8diEn9RhXQhVz,,1,0
TWISTED,1rPf3UFQ9PzH7MafzfHTnG,"drift phonk, electronic, hip hop, phonk",1,1
Freddie Dredd,0dlDsD7y6ccmDm8tuWCU6F,"dark trap, hip hop, memphis rap, phonk",1,0
Kenshi Yonezu,1snhtMLeb2DYoMOcVbb8iB,"anime, j-pop, j-rock, pop, rock",1,0
Myke Towers,7iK8PXO48WeuP03g8YR51W,"art pop, electronic, experimental, hip hop, hyperpop, latin, neoperreo, pop, reggaeton, rock, trap, trap latino, urbano latino",7,5
Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,"hip hop, melodic rap, rap",4,4
Maroon 5,04gDigrS5kc9YWfZHwBETP,"hip hop, pop, rap",3,1
Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,"hip hop, pop, rap",1,1
Tems,687cZJR45JO7jhk1LHIbgq,"afrobeat, afrobeats, alté, hip hop, r&b, rap, traditional music",1,1
Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO,"bedroom pop, pop",1,0
Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,"pop, soft pop",2,2
Mora,0Q8NcsJwoCbZOHHW63su5S,"latin, latin r&b, r&b, reggaeton, trap latino, urbano latino",18,10
MEDUZA,0xRXCcSX89eobfrshSVdyu,,1,1
James Carter,5344K3N7rx7kw1HjO8psuq,,1,1
FAST BOY,56Qz2XwGj7FxnNKrfkWjnb,,1,1
Hozier,2FXC3k01G6Gw61bmprjgqS,,3,1
Yandel,0eHQ9o50hj6ZDNBt6Ys1sD,"latin, reggaeton, trap latino, urbano latino",3,3
James Arthur,4IWBUUAFIplrNtaOHcJPRM,"pop, soft pop",2,0
